"ID_station","nom_station","adresse_station","latitude","longitude","nom_porteur","type_charge","nbre_pdc","type_connecteur","date_maj","observations","source"
"FR*SEO*PAB13031A","Réseau Alterbase - La Forêt-sur-Sèvre - Place de la Mairie","Place de la Mairie - 79380 LA FORET SUR SEVRE","46.770453","-0.649319","SEOLIS","accélérée",2,"T E/F-T2-T3","2015-05-10T00:00:00Z","www.alterbase.fr","Alterbase"
"FR*SEO*PAB31019A","Réseau Alterbase - La Peyratte - Centre","Place des Marronniers - 79200 LA PEYRATTE","46.674512","-0.148041","SEOLIS","accélérée",2,"T E/F-T2-T3","2016-05-24T00:00:00Z","www.alterbase.fr","Alterbase"
"FR*SEO*PAB06050A","Réseau Alterbase - L'Absie - Place de la Mairie","Place du 14 Juillet 1836 - 79240 L'ABSIE","46.633177","-0.576905","SEOLIS","accélérée",2,"T E/F-T2-T3","2015-05-10T00:00:00Z","www.alterbase.fr","Alterbase"
"FR*SEO*PAB16007A","Réseau Alterbase - Mauléon - rue de la Fontaine Noire","rue de la Fontaine Noire - 79700 MAULEON","46.923557","-0.748457","SEOLIS","accélérée",2,"T E/F-T2-T3","2015-05-10T00:00:00Z","www.alterbase.fr","Alterbase"
"FR*SEO*PAB18117A","Réseau Alterbase - Mauzé-Thouarsais - Mairie","Place de la Mairie - 79100 MAUZE-THOUARSAIS","46.976755","-0.278269","SEOLIS","accélérée",2,"T E/F-T2-T3","2015-05-10T00:00:00Z","www.alterbase.fr","Alterbase"
"FR*SEO*PAB29037A","Réseau Alterbase - Mazières en Gâtine - Place des Marronniers","Place des Marronniers - 79310 MAZIERES EN GATINE","46.53364734","-0.3234604","SEOLIS","accélérée",2,"T E/F-T2-T3","2016-05-24T00:00:00Z","www.alterbase.fr","Alterbase"
"FR*SEO*PAB79174P141A","Réseau Alterbase - Melle - agence Séolis","27 route de Saintes - 79500 MELLE","46.21338","-0.144056","SEOLIS","accélérée",2,"T E/F-T3","2015-05-10T00:00:00Z","www.alterbase.fr","Alterbase"
"FR*SEO*PAB35114A","Réseau Alterbase - Ménigoute - Mairie ","rue des Vignes - 79340 MENIGOUTE","46.49725688","-0.05695068","SEOLIS","accélérée",2,"T E/F-T2-T3","2016-05-24T00:00:00Z","www.alterbase.fr","Alterbase"
"FR*SEO*PAB07067A","Réseau Alterbase - Moncoutant - Mairie","Place de l'Hôtel de Ville - 79320 MONCOUTANT","46.721541","-0.589633","SEOLIS","accélérée",2,"T E/F-T3","2015-05-10T00:00:00Z","www.alterbase.fr","Alterbase"
"FR*SEO*PAB07301A","Réseau Alterbase - Moncoutant - Salle Omnisports","Place du 8 Mai 1945 - 79320 MONCOUTANT","46.72353","-0.590652","SEOLIS","accélérée",2,"T E/F-T3","2015-05-10T00:00:00Z","www.alterbase.fr","Alterbase"
"FR*SEO*PAB07196A","Réseau Alterbase - Moncoutant - Centre ville","Place du 11 Novembre 1918 - 79320 MONCOUTANT","46.723418","-0.586371","SEOLIS","accélérée",2,"T E/F-T3","2015-05-10T00:00:00Z","www.alterbase.fr","Alterbase"
"FR*SEO*PAB49067A","Réseau Alterbase - Niort -  agence Séolis","Rue Joule - 79000 NIORT","46.335856","-0.420186","SEOLIS","accélérée",2,"T E/F-T3","2015-05-10T00:00:00Z","www.alterbase.fr","Alterbase"
"FR*SEO*PAB73023A","Réseau Alterbase - Nueil les Aubiers - Espace Culturel Belle Arrivée","Av Saint Hubert - 79250 NUEIL LES AUBIERS","46.944964","-0.593893","SEOLIS","accélérée",2,"T E/F-T3","2015-05-10T00:00:00Z","www.alterbase.fr","Alterbase"
"FR*SEO*PAB73067A","Réseau Alterbase - Nueil les Aubiers -  Place Colun","Place Colun - 79250 NUEIL LES AUBIERS","46.95686714","-0.58792319","SEOLIS","accélérée",2,"T E/F-T2-T3","2016-05-24T00:00:00Z","www.alterbase.fr","Alterbase"
"FR*SEO*PAB22026A","Réseau Alterbase - Oiron - Centre","Parking du lotissement Clos Briant - 79100 OIRON","46.95095884","-0.08293332","SEOLIS","accélérée",2,"T E/F-T2-T3","2016-05-24T00:00:00Z","www.alterbase.fr","Alterbase"
"FR*SEO*PAB79202P0043A","Réseau Alterbase - Parthenay - Place de la Mairie","rue de la Citadelle - 79200 PARTHENAY","46.648833","-0.251641","SEOLIS","accélérée",2,"T E/F-T2-T3","2015-05-10T00:00:00Z","www.alterbase.fr","Alterbase"
"FR*SEO*PAB22002A","Réseau Alterbase - Pas de Jeu - Place de l'Eglise","Place de l'Eglise - 79100 PAS DE JEU","46.97521972","-0.04221723","SEOLIS","accélérée",2,"T E/F-T2-T3","2016-05-24T00:00:00Z","www.alterbase.fr","Alterbase"
"FR*SEO*PAB54092A","Réseau Alterbase - Prahecq - Mairie","Place de l'Eglise - 79230 PRAHECQ","46.25910761","-0.34483773","SEOLIS","accélérée",2,"T E/F-T2-T3","2016-05-24T00:00:00Z","www.alterbase.fr","Alterbase"
"FR*SEO*PAB28028A","Réseau Alterbase - Secondigny - Place de la Mairie ","Pl de l'Hôtel de Ville - 79130 SECONDIGNY","46.610536","-0.418977","SEOLIS","accélérée",2,"T E/F-T2-T3","2015-05-10T00:00:00Z","www.alterbase.fr","Alterbase"
"FR*SEO*PAB28009A","Réseau Alterbase - St Aubin le Cloud - Place de l'Eglise","Place de l'Eglise - 79300 ST AUBIN LE CLOUD","46.65044958","-0.3532908","SEOLIS","accélérée",2,"T E/F-T2-T3","2016-05-24T00:00:00Z","www.alterbase.fr","Alterbase"
"FR*SEO*PAB41018A","Réseau Alterbase - St Hilaire la Palud - La Poste","Place de la Poste - 79210 ST HILAIRE LA PALUD","46.26240115","-0.71177102","SEOLIS","accélérée",2,"T E/F-T2-T2","2016-05-24T00:00:00Z","www.alterbase.fr","Alterbase"
"FR*SEO*PAB18008A","Réseau Alterbase - St Jean de Thouars - Place de la Mairie","rue Charles Ragot - 79100 ST JEAN DE THOUARS","46.962352","-0.217966","SEOLIS","normale",2,"T E/F-T2-T3","2015-05-10T00:00:00Z","www.alterbase.fr","Alterbase"
"FR*SEO*PAB24056A","Réseau Alterbase - St Jouin de Marnes - Centre","Place du Monument aux Morts - 79600 ST JOUIN DE MARNES","46.881532","-0.055385","SEOLIS","accélérée",2,"T E/F-T2-T3","2015-05-10T00:00:00Z","www.alterbase.fr","Alterbase"
"FR*SEO*PAB25010A","Réseau Alterbase - St Loup Lamairé - Centre","Place du Mirage - 79600 ST LOUP LAMAIRE","46.78781078","-0.16642619","SEOLIS","accélérée",2,"T E/F-T2-T3","2016-05-24T00:00:00Z","www.alterbase.fr","Alterbase"
"FR*SEO*PAB79270P0005A","Réseau Alterbase - St Maixent l'Ecole - Place Denfert","Place Denfert Rochereau - 79400 ST MAIXENT L'ECOLE","46.41558618","-0.19848589","SEOLIS","accélérée",2,"T E/F-T2-T3","2016-05-24T00:00:00Z","www.alterbase.fr","Alterbase"
"FR*SEO*PAB16001A","Réseau Alterbase - St Pierre des Echaubrognes - Centre","Place Saint Hubert - 79700 ST PIERRE DES ECHAUBROGNES","46.989946","-0.742817","SEOLIS","accélérée",2,"T E/F-T2-T3","2015-05-10T00:00:00Z","www.alterbase.fr","Alterbase"
"FR*SEO*PAB47092A","Réseau Alterbase - St Rémy - Salle Polyvalente","Parking Salle Polyvalente - 79410 ST REMY","46.3730661","-0.5216527","SEOLIS","accélérée",2,"T E/F-T2-T2","2016-05-24T00:00:00Z","www.alterbase.fr","Alterbase"
"FR*SEO*PAB26031A","Réseau Alterbase - St Varent - Place du 14 Juillet","Pl du 14 Juillet - 79330 ST VARENT","46.888542","-0.232689","SEOLIS","accélérée",2,"T E/F-T2-T3","2015-05-10T00:00:00Z","www.alterbase.fr","Alterbase"
"FR*SEO*PAB18024A","Réseau Alterbase - Ste Radegonde - agence Séolis","rue du Général Lescure - 79100 STE RADEGONDE","46.99604","-0.244574","SEOLIS","accélérée",2,"T E/F-T2-T3","2015-05-10T00:00:00Z","www.alterbase.fr","Alterbase"
"FR*SEO*PAB32103A","Réseau Alterbase - Thénezay - Place de la Mairie ","Place de la Mairie - 79390 THENEZAY","46.719493","-0.02581","SEOLIS","accélérée",2,"T E/F-T2-T3","2015-05-10T00:00:00Z","www.alterbase.fr","Alterbase"
"FR*SEO*PAB79329P0063A","Réseau Alterbase - Thouars - Place Lavault","Place Lavault - 79100 THOUARS","46.978754","-0.214995","SEOLIS","accélérée",2,"T E/F-T2-T3","2015-05-10T00:00:00Z","www.alterbase.fr","Alterbase"
"FR*SEO*PAB79329P0055A","Réseau Alterbase - Thouars - Mairie","Place Saint Laon - 79100 THOUARS","46.975545","-0.216606","SEOLIS","normale",2,"T E/F-T2-T3","2015-05-10T00:00:00Z","www.alterbase.fr","Alterbase"
"FR*SEO*PAB79329P0036A","Réseau Alterbase - Thouars - Château de la Trémoïlle","Rue de la Trémoïlle - 79100 THOUARS","46.972578","-0.216844","SEOLIS","normale",2,"T E/F-T2-T3","2015-05-10T00:00:00Z","www.alterbase.fr","Alterbase"
"FR*SEO*PAB34023A","Réseau Alterbase - Vasles - Place de la Mairie","Place du 25 Août - 79340 VASLES","46.57567772","-0.0255528","SEOLIS","accélérée",2,"T E/F-T2-T2","2016-05-24T00:00:00Z","www.alterbase.fr","Alterbase"
"FR*SEO*PAB60044A","Réseau Alterbase - Villiers en Bois - Zoodyssée","Zoodyssée - 79360 VILLIERS-EN-BOIS","46.144166","-0.394435","SEOLIS","accélérée",2,"T E/F-T3","2015-05-10T00:00:00Z","www.alterbase.fr","Alterbase"
"FR*SEO*PAB01041A","Réseau Alterbase - Villiers en Plaine - Ecole","rue du Commerce - 79160 VILLIERS-EN-PLAINE","46.4077779","-0.5380875","SEOLIS","accélérée",2,"T E/F-T2-T2","2016-05-24T00:00:00Z","www.alterbase.fr","Alterbase"
"AUCHAN1","AUCHAN   BUCHELAY","Chemin départemental 110 78200 BUCHELAY","48.983085","1.678852",,,,,"2016-02-24T00:00:00Z","http://fr.chargemap.com/points/details/auchan-mantes","AUCHAN"
"AUCHAN2","AUCHAN   GUILHERAND - GRANGES","1449 Avenue de la République 26000 GUILHERAND - GRANGES","44.93636","4.87298",,,,,"2016-02-24T00:00:00Z","http://fr.chargemap.com/points/details/auchan-valence","AUCHAN"
"AUCHAN3","AUCHAN   LE HAVRE","ZAC du mont Gaillard (Centre Commercial Grand Cap) 76620 LE HAVRE","49.5254","0.112158",,,,,"2016-02-24T00:00:00Z","http://fr.chargemap.com/points/details/auchan-le-havre","AUCHAN"
"AUCHAN4","AUCHAN   NEUILLY/MARNE","1 à 9 avenue du maréchal Foch - RN34 93330 NEUILLY/MARNE","48.856898","2.528373",,,,,"2016-02-24T00:00:00Z","http://fr.chargemap.com/points/details/auchan-neuilly-sur-marne","AUCHAN"
"AUCHAN5","AUCHAN   ST MARTIN BOULOGNE","Auchan Côte d'Opale Rte Nationale 42 62200 ST MARTIN BOULOGNE","50.73335","1.670628",,,,,"2016-02-24T00:00:00Z","http://fr.chargemap.com/points/details/auchan-boulogne","AUCHAN"
"AUCHAN6","AUCHAN   SETE","Bd Camille Blanc - BP 19, Les Métairies 34201 SETE","43.406903","3.666297",,,,,"2016-02-24T00:00:00Z",,"AUCHAN"
"AUCHAN7","AUCHAN   LA TRINITE","Route de Laghet  06345 LA TRINITE","43.747869","7.351949",,,,,"2016-02-24T00:00:00Z","http://fr.chargemap.com/points/details/auchan-nice","AUCHAN"
"AUCHAN8","AUCHAN   BRETIGNY SUR ORGE","Centre Commercial de la maison Neuve  91227 BRETIGNY SUR ORGE","48.58766","2.30467",,,,,"2016-02-24T00:00:00Z",,"AUCHAN"
"AUCHAN9","AUCHAN   PLAISIR","Chemin Départemental 161  78370 PLAISIR","48.828733","1.95743",,,,,"2016-02-24T00:00:00Z",,"AUCHAN"
"AUCHAN10","AUCHAN   LE PONTET","ZAC du TRONQUET BP 88 84132 LE PONTET","43.959149","4.863831",,,,,"2016-02-24T00:00:00Z",,"AUCHAN"
"AUCHAN11","AUCHAN   CHAMBRAY LES TOURS","C.Cial la Vrillonnerie Rte de Joué BP 239 37172 CHAMBRAY LES TOURS","47.338994","0.708564",,,,,"2016-02-24T00:00:00Z",,"AUCHAN"
"AUCHAN12","AUCHAN   PERPIGNAN","Avenue de l'Espagne 66028 PERPIGNAN","42.688659","2.894833",,,,,"2016-02-24T00:00:00Z"," http://fr.chargemap.com/points/details/auchan-perpignan","AUCHAN"
"AUCHAN13","AUCHAN   LE POINCONNET","Route de la Châtre 36330 LE POINCONNET","46.764821","1.800888",,,,,"2016-02-24T00:00:00Z",,"AUCHAN"
"AUCHAN14","AUCHAN   ST QUENTIN LE FAYET","Route d'Amiens RN44  02100 ST QUENTIN LE FAYET","49.8604","3.25245",,,,,"2016-02-24T00:00:00Z",,"AUCHAN"
"AUCHAN15","AUCHAN   LONGUENESSE","Route d'Arques 62219 LONGUENESSE","50.760835","2.304408",,,,,"2016-02-24T00:00:00Z",,"AUCHAN"
"AUCHAN16","AUCHAN   SOISY SOUS MONTMORENCY","28, avenue de Paris 95230 SOISY SOUS MONTMORENCY","48.989718","2.29163",,,,,"2016-02-24T00:00:00Z",,"AUCHAN"
"AUCHAN17","AUCHAN   GRASSE","La Paoute - 158 Rte de Cannes 6131 GRASSE","43.63476","6.951789",,,,,"2016-02-24T00:00:00Z",,"AUCHAN"
"AUCHAN18","AUCHAN   TOURS","Petite Arche Route de Paris RN 10 37100 TOURS","47.42782","0.69874",,,,,"2016-02-24T00:00:00Z",,"AUCHAN"
"AUCHAN19","AUCHAN   ST HERBLAIN","Route d'Amiens RN44  44807 ST HERBLAIN","47.210335","-1.651444",,,,,"2016-02-24T00:00:00Z",,"AUCHAN"
"AUCHAN20","AUCHAN   MARTIGUES","Avenue Paul Eluard  13503 MARTIGUES","43.421933","5.053506",,,,,"2016-02-24T00:00:00Z",,"AUCHAN"
"AUCHAN21","AUCHAN   FONTENAY SOUS BOIS","Av du Marechal Joffre 94124 FONTENAY SOUS BOIS","48.852815","2.477534",,,,,"2016-02-24T00:00:00Z",,"AUCHAN"
"AUCHAN22","AUCHAN   EPAGNY","Le Grand Epagny  74330 EPAGNY","45.938877","6.071591",,,,,"2016-02-24T00:00:00Z",,"AUCHAN"
"AUCHAN23","AUCHAN   GRANDE SYNTHE","Rue de l'ancienne Route Nationale 40 59760 GRANDE SYNTHE","51.032703","2.298463",,,,,"2016-02-24T00:00:00Z",,"AUCHAN"
"AUCHAN24","AUCHAN   SAINT JEAN DE LA RUELLE","Avenue Pierre Mendes France 45140 SAINT JEAN DE LA RUELLE","47.904247","1.865243",,,,,"2016-02-24T00:00:00Z",,"AUCHAN"
"AUCHAN25","AUCHAN   CHATELLERAULT","ZUP de la Forêt RN 10 86100 CHATELLERAULT","46.816487","0.548146",,,,,"2016-02-24T00:00:00Z",,"AUCHAN"
"AUCHAN26","AUCHAN   SAINT SEBASTIEN SUR LOIRE","2 rue Pierre Mendes France  44230 SAINT SEBASTIEN SUR LOIRE","47.192388","-1.491936",,,,,"2016-02-24T00:00:00Z",,"AUCHAN"
"AUCHAN27","AUCHAN   DOMERAT","Route de Gueret - Terre Neuve 3410 DOMERAT","46.360989","2.533002",,,,,"2016-02-24T00:00:00Z",,"AUCHAN"
"AUCHAN28","AUCHAN   MONTIVILLIERS","CC Le Grand Havre - La Lézarde 76290 MONTIVILLIERS","49.542538","0.19336",,,,,"2016-02-24T00:00:00Z",,"AUCHAN"
"AUCHAN29","AUCHAN   VINEUIL","99 Rue Pierre Gilles De Genne 41350 VINEUIL","47.57347","1.372572",,,,,"2016-02-24T00:00:00Z",,"AUCHAN"
"AUCHAN30","AUCHAN   CALAIS","Route de Boulogne 62100 CALAIS","50.672565","1.814806",,,,,"2016-02-24T00:00:00Z",,"AUCHAN"
"AUCHAN31","AUCHAN   BEZIERS","4 Avenue de la voie Domitienne 34536 BEZIERS","43.347895","3.245531",,,,,"2016-02-24T00:00:00Z","http://fr.chargemap.com/points/details/auchan-beziers","AUCHAN"
"AUCHAN32","AUCHAN   ESCAUDOEUVRES","2, rue Jean Jaurès 59161 ESCAUDOEUVRES","50.195677","3.269576",,,,,"2016-02-24T00:00:00Z",,"AUCHAN"
"AUCHAN33","AUCHAN   ARRAS","6 rue Claude Bernard 62000 ARRAS","50.299044","2.735659",,,,,"2016-02-24T00:00:00Z",,"AUCHAN"
"AUCHAN34","AUCHAN   AUBIERE","Centre Commercial Plein Sud-Rte d'Issoire 63170 AUBIERE","45.75294","3.12805",,,,,"2016-02-24T00:00:00Z",,"AUCHAN"
"AUCHAN35","AUCHAN   ENGLOS","Route Nationale   59320 ENGLOS","50.63206","2.96671",,,,,"2016-02-24T00:00:00Z",,"AUCHAN"
"AUCHAN36","AUCHAN   NANCY","Boulevard Lobau 54000 NANCY","48.68043","6.19879",,,,,"2016-02-24T00:00:00Z",,"AUCHAN"
"AUCHAN37","AUCHAN   CLERMONT-FERRAND","Boulevard Etienne Clémentel  63100 CLERMONT-FERRAND","45.81139","3.10859",,,,,"2016-02-24T00:00:00Z",,"AUCHAN"
"AUCHAN38","AUCHAN   DIEPPE","ZAC du Belvédère  76371 DIEPPE","49.911","1.07764",,,,,"2016-02-24T00:00:00Z",,"AUCHAN"
"AUCHAN39","AUCHAN   PETITE FORET","Route Nationale 45 59494 PETITE FORET","50.37599","3.47938",,,,,"2016-02-24T00:00:00Z",,"AUCHAN"
"AUCHAN40","AUCHAN   VALENCIENNES","Avenue du Général Horne 59300 VALENCIENNES","50.34559","3.51891",,,,,"2016-02-24T00:00:00Z",,"AUCHAN"
"AUCHAN41","AUCHAN   CHASSENEUIL DU POITOU","Centre commercial RN 10 86360 CHASSENEUIL DU POITOU","46.6658","0.36979",,,,,"2016-02-24T00:00:00Z",,"AUCHAN"
"AUCHAN42","AUCHAN   NOGENT SUR OISE","Avenue de l'Europe 60180 NOGENT SUR OISE","49.2717","2.48341",,,,,"2016-02-24T00:00:00Z",,"AUCHAN"
"AUCHAN43","AUCHAN   FONTENAY SOUS BOIS","ZI 10 Chemin Petit  69300 FONTENAY SOUS BOIS","45.80508","4.85813",,,,,"2016-02-24T00:00:00Z",,"AUCHAN"
"AUCHAN44","AUCHAN   SAINT PRIEST","Centre Commercial  Porte des Alpes - Boulevard Boulloche 69800 SAINT PRIEST","45.72279","4.92501",,,,,"2016-02-24T00:00:00Z",,"AUCHAN"
"AUCHAN45","AUCHAN   VILLARS","Chemin de Montravel  42390 VILLARS","45.47318","4.34169",,,,,"2016-02-24T00:00:00Z",,"AUCHAN"
"AUCHAN46","AUCHAN   CASTRES","Centre Commercial Grand Sud, ZI Chartreuse, Route de Toulouse 81100 CASTRES","43.5886","2.18816",,,,,"2016-02-24T00:00:00Z",,"AUCHAN"
"AUCHAN47","AUCHAN   BRIVES CHARENSAC","Plaine de corsac  43700 BRIVES CHARENSAC","45.0495","3.91478",,,,,"2016-02-24T00:00:00Z",,"AUCHAN"
"AUCHAN48","AUCHAN   VIRY NOUREUIL","Centre Commercial RD 338 02300 VIRY NOUREUIL","49.64375","3.25926",,,,,"2016-02-24T00:00:00Z",,"AUCHAN"
